properties{
  x = 1504,
  y = 2832,
  width = 1248,
  height = 720,
  min_layer = 0,
  max_layer = 2,
  tileset = "suburbs",
  music = "haunted_forest",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 1248,
  height = 720,
  pattern = "1",
  tileset = "halloween",
}

tile{
  layer = 0,
  x = -32,
  y = 0,
  width = 1280,
  height = 720,
  pattern = "5",
  tileset = "grass_green_large",
}

tile{
  layer = 0,
  x = 464,
  y = 320,
  width = 368,
  height = 144,
  pattern = "26",
}

tile{
  layer = 0,
  x = 1208,
  y = 152,
  width = 48,
  height = 48,
  pattern = "3_2",
  tileset = "grass_green_large",
}

tile{
  layer = 0,
  x = 1208,
  y = 264,
  width = 48,
  height = 48,
  pattern = "2_2",
  tileset = "grass_green_large",
}

tile{
  layer = 0,
  x = 832,
  y = 48,
  width = 400,
  height = 416,
  pattern = "26",
  tileset = "suburbs",
}

tile{
  layer = 0,
  x = 960,
  y = 336,
  width = 160,
  height = 48,
  pattern = "28",
}

tile{
  layer = 0,
  x = 1208,
  y = 32,
  width = 48,
  height = 48,
  pattern = "3",
  tileset = "grass_green_large",
}

tile{
  layer = 0,
  x = 0,
  y = 528,
  width = 1248,
  height = 16,
  pattern = "28",
  tileset = "suburbs",
}

tile{
  layer = 0,
  x = 0,
  y = 624,
  width = 1248,
  height = 16,
  pattern = "28",
  tileset = "suburbs",
}

tile{
  layer = 0,
  x = 0,
  y = 544,
  width = 1248,
  height = 80,
  pattern = "26",
  tileset = "suburbs",
}

tile{
  layer = 0,
  x = 0,
  y = 544,
  width = 1248,
  height = 8,
  pattern = "27",
  tileset = "suburbs",
}

tile{
  layer = 0,
  x = 1248,
  y = 416,
  width = 16,
  height = 24,
  pattern = "11",
  tileset = "halloween",
}

tile{
  layer = 0,
  x = 1240,
  y = 672,
  width = 16,
  height = 24,
  pattern = "11",
  tileset = "halloween",
}

tile{
  layer = 0,
  x = 944,
  y = 304,
  width = 192,
  height = 16,
  pattern = "71_2",
}

tile{
  layer = 0,
  x = 944,
  y = 320,
  width = 192,
  height = 16,
  pattern = "68_2",
}

tile{
  layer = 0,
  x = 928,
  y = 304,
  width = 16,
  height = 16,
  pattern = "70_2",
}

tile{
  layer = 0,
  x = 928,
  y = 320,
  width = 16,
  height = 16,
  pattern = "69_2",
}

tile{
  layer = 0,
  x = 1136,
  y = 304,
  width = 16,
  height = 16,
  pattern = "72_2",
}

tile{
  layer = 0,
  x = 1136,
  y = 320,
  width = 16,
  height = 16,
  pattern = "67_2",
}

tile{
  layer = 0,
  x = 1136,
  y = 288,
  width = 16,
  height = 16,
  pattern = "54",
}

tile{
  layer = 0,
  x = 928,
  y = 288,
  width = 16,
  height = 16,
  pattern = "52",
}

tile{
  layer = 0,
  x = 944,
  y = 280,
  width = 192,
  height = 8,
  pattern = "56",
}

tile{
  layer = 0,
  x = 1136,
  y = 280,
  width = 16,
  height = 8,
  pattern = "55",
}

tile{
  layer = 0,
  x = 944,
  y = 288,
  width = 192,
  height = 16,
  pattern = "53",
}

tile{
  layer = 0,
  x = 928,
  y = 280,
  width = 16,
  height = 8,
  pattern = "57",
}

tile{
  layer = 0,
  x = 960,
  y = 344,
  width = 32,
  height = 24,
  pattern = "47",
}

tile{
  layer = 0,
  x = 992,
  y = 344,
  width = 96,
  height = 24,
  pattern = "49",
}

tile{
  layer = 0,
  x = 1088,
  y = 344,
  width = 32,
  height = 24,
  pattern = "48",
}

tile{
  layer = 0,
  x = 1024,
  y = 336,
  width = 32,
  height = 32,
